Year,Holy Year,Total Pilgrims,Gender,Number of Pilgrims by Gender,Completed by,Completed by Number of Pilgrims,Motivation,Motivation Number of Pilgrims,Nationality,Lat,Long,Number of Pilgrims by Nationality,Region Started,Number of Pilgrims per Region Started,Camino Route,Number of Pilgrims per Route,Age Range,Number of Pilgrims per Age Range
2008,NULL,NULL,NULL,NULL,Wheelchair,39,NULL,NULL,Francia ,46.603354,1.8883335,6618,León ,8216,Via de la Plata ,5104,36 - 65,65364
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leyre ,1,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Perú ,-6.8699697,-75.0458515,64,Lisboa ,357,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sudáfrica ,-28.8166236,24.991639,274,Logroño ,777,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Marruecos ,31.1728205,-7.3362482,16,Lourdes ,180,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bangladesh ,23.5031022,90.0038652,1,Lourenzá ,38,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nueva Zelanda ,-41.5000831,172.8344077,162,Lugo ,594,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,2,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croacia ,45.5643442,17.0118954,45,Madrid -C.F. ,300,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islas Vírgenes ,17.7289564,-64.759016,1,Málaga ,33,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bulgaria ,42.6073975,25.4856617,25,Mérida ,218,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,77,Mondoñedo ,412,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Monforte ,2,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bielorrusia ,53.4250605,27.6971358,1,Murcia ,38,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Egipto ,26.2540493,29.2675469,2,Muxía ,57,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albania ,41.000028,19.9999619,1,Nájera ,44,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,23,Neda ,198,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,1291,Oporto ,2503,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ortigueira ,3,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,47.1817585,19.5060937,730,Ourense ,1333,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,1535,Oviedo ,2086,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Holanda ,52.2288689,5.3214503,1864,Pamplona ,4327,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paradela ,2,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pardellas ,1,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liechtensein ,47.1416307,9.5531527,4,París ,69,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Polonia ,10,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estados Unidos ,39.7837304,-100.445882,2214,Ponferrada ,6644,Camino Inglés ,1451,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rusia ,64.6863136,97.7453061,72,Ponte de Lima ,408,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pontedeume ,3,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Togo ,8.7800265,1.0199765,2,Porriño ,48,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,20,Puebla de Sanabria ,182,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,26,Puente la Reina ,221,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bosnia ,44.3053476,17.5961467,1,Rábade ,38,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guatemala ,15.6356088,-89.8988087,37,Rabanal del Camino ,269,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Macedonia ,41.6171214,21.7168387,1,Reino Unido ,16,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Chea ,6,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Moldavia ,47.2879608,28.5670941,4,Resto de Andalucía ,67,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argentina ,-34.9964963,-64.9672817,360,Resto de Asturias ,789,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filipinas ,12.7503486,122.7312101,22,Resto de Cantabria ,192,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Checa ,49.8167003,15.4749544,564,Resto de Castilla-León ,968,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Resto de Europa ,4,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chile ,-31.7613365,-71.3187697,83,Resto de Euskadi ,555,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armenia ,40.7696272,44.6736646,1,Resto de Extremadura ,39,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,55.670249,10.3333283,986,Resto de Portugal ,1436,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,48.7411522,19.4528646,249,Ribadeo ,753,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Etiopía ,10.2116702,38.6521203,1,Roma ,35,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,Horseback,290,Not religious,10811,Italia ,42.6384261,12.674297,10707,Roncesvalles ,9172,Camino del Norte ,7035,19 - 35,41123
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,42.5407167,1.5732033,67,Sahagún ,381,NULL,NULL,NULL,NULL
2008,NULL,NULL,Female,52205,Bike,21143,Religious and other,63598,Alemania ,51.0834196,10.4234469,15746,Saint Jean Pied de Port ,15763,Camino Portugués ,9770,13 - 18,10403
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,49.8158683,6.1296751,66,Salamanca ,368,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Laos ,20.0171109,103.378253,1,Salas ,18,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Japón ,36.5748441,139.2394179,412,Samos ,802,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Juan de Ortega ,3,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rumania ,45.9852129,24.6859225,78,Santander ,523,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Dominicana ,19.0974031,-70.3028026,21,Santo Domingo de la Calzada ,190,NULL,NULL,NULL,NULL
2008,No,125141,Male,72936,Foot,103669,Religious,50732,España ,39.3260685,-4.8379791,61112,Sarria ,20853,Camino Francés ,98729,< 12 ,1093
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Australia ,-24.7761086,134.755,1022,Sevilla ,1703,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,63.2467777,25.9209164,619,Somport ,978,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israel ,31.5313113,34.8667654,59,Suiza ,331,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Camerún ,4.6125522,13.1535811,2,Tineo ,58,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suecia ,59.6749712,14.5208584,929,Triacastela ,1378,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Austria ,47.59397,14.12456,1847,Tuy ,3416,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mónaco ,43.733334,7.416667,1,Valcarlos ,15,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,México ,22.5000485,-100.000037,653,Valença do Minho ,1188,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sri Lanka ,7.5554942,80.7137847,3,Valencia ,63,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mozambique ,-19.302233,34.9144977,1,Valladolid ,15,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irán ,32.6475314,54.5643516,14,Vega de Valcarce ,172,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ghana ,8.0300284,-1.0800271,1,Vegadeo ,35,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tailandia ,14.8971921,100.83273,2,Verín ,53,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Turquía ,38.9597594,34.9249653,13,Vezelay ,157,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,29,Vigo ,240,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Colombia ,4.099917,-72.9088133,196,Vilalba ,664,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suiza ,46.7985624,8.2319736,1246,Villafranca ,2216,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,4,Xunqueira de Ambia ,70,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ucrania ,49.4871968,31.2718321,31,Zamora ,243,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,4,Zaragoza ,72,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Dominicana ,19.0974031,-70.3028026,27,A Gudiña ,226,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Marino ,43.9458623,12.458306,5,Abadín ,72,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nueva Zelanda ,-41.5000831,172.8344077,200,Alemania ,729,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Botswana ,-23.1681782,24.5928742,1,Allariz ,15,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,1,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paraguay ,-23.3165935,-58.1693445,13,Arles ,170,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Canadá ,61.0666922,-107.991707,2194,Astorga ,5566,Otros caminos ,302,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tailandia ,14.8971921,100.83273,9,Austria ,118,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Puerto Rico ,18.2214149,-66.4132818,54,Avilés ,312,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vietnam ,13.2904027,108.4265113,2,Badajoz ,23,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,6,Bárcelona ,93,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,35,Bélgica ,261,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,1,Benavente ,18,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Betanzos ,1,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estonia ,58.7523778,25.3319078,110,Bilbao ,596,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Borres ,2,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cuba ,23.0131338,-80.8328748,27,Braga ,228,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,1722,Burgos ,3783,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nicaragua ,12.6090157,-85.2936911,5,Cáceres ,74,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chipre ,34.9823018,33.1451285,2,Cadavo ,38,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ghana ,8.0300284,-1.0800271,3,Canfranc ,48,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guatemala ,15.6356088,-89.8988087,15,Carrión de los Condes ,220,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Castilla la Mancha ,9,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea Ecuatorial ,1.613172,10.5170357,2,Castrojeriz ,31,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taiwán ,23.9739374,120.9820179,14,Cataluña ,183,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,Wheelchair,39,NULL,NULL,Francia ,46.603354,1.8883335,7459,Cebreiro ,9417,Via de la Plata ,6254,36 - 65,73293
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Singapur ,1.357107,103.8194992,12,Chaves-Portugal ,144,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albania ,41.000028,19.9999619,3,Comunidad Valenciana ,51,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Namibia ,-23.2335499,17.3231107,2,Córdoba ,26,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,5,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Egipto ,1,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cabo Verde ,16.0000552,-24.0083947,8,Estella ,110,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,63.2467777,25.9209164,825,Ferrol ,1642,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Haití ,19.1399952,-72.3570972,2,Finisterre ,28,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,1,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fonfría ,5,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Moldavia ,47.2879608,28.5670941,4,Fonsagrada ,56,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Corea ,36.638392,127.6961188,1079,Francia ,1892,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,35,Frómista ,266,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israel ,31.5313113,34.8667654,61,Gijón ,359,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Antillas Holandesas ,12.12516617,-68.2676656,1,Grado ,16,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vanuatu ,-16.5255069,168.1069154,3,Granada ,42,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Congo ,-0.7264327,15.6419155,4,Grandas de Salime ,65,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Serbia ,44.1534121,20.55144,6,Granja de Moreruela ,93,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malta ,35.8885993,14.4476911,11,Hendaya ,120,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chile ,-31.7613365,-71.3187697,120,Holanda ,666,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Marruecos ,31.1728205,-7.3362482,12,Hospital de Órbigo ,169,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Togo ,8.7800265,1.0199765,2,Huelva ,24,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,2,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,9,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,55.670249,10.3333283,1061,Irún ,1723,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dominica ,19.0974031,-70.3028026,3,Italia ,48,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,56,Jaca ,351,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Bañeza ,2,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Mesa ,7,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Camerún ,4.6125522,13.1535811,5,Laza ,84,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Polonia ,52.215933,19.134422,1321,Le Puy ,3024,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Portugal ,40.0332629,-7.8896263,4854,León ,9411,Camino Primitivo ,3388,> 65,7874
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ecuador ,-1.3397668,-79.3666965,85,Lisboa ,449,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,48.7411522,19.4528646,413,Logroño ,908,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,35,Lourdes ,248,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,4,Lourenzá ,64,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sudáfrica ,-28.8166236,24.991639,262,Lugo ,738,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,3,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croacia ,45.5643442,17.0118954,55,Madrid -C.F. ,340,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kenya ,1.4419683,38.4313975,2,Málaga ,28,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ucrania ,49.4871968,31.2718321,33,Mérida ,242,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irán ,32.6475314,54.5643516,7,Mondoñedo ,93,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Timor Oriental ,-8.5151979,125.8375756,1,Monforte ,10,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Senegal ,14.4750607,-14.4529612,1,Murcia ,13,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Etiopía ,10.2116702,38.6521203,3,Muxía ,48,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jordania ,31.1667049,36.941628,3,Nájera ,46,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,India ,22.3511148,78.6677428,11,Neda ,139,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,1410,Oporto ,3236,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ortigueira ,4,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Australia ,-24.7761086,134.755,1015,Ourense ,1677,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido ,54.7023545,-3.2765753,1700,Oviedo ,3362,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Austria ,47.59397,14.12456,1995,Pamplona ,4202,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Egipto ,26.2540493,29.2675469,5,París ,79,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jamaica ,18.1850507,-77.3947693,5,Polonia ,77,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estados Unidos ,39.7837304,-100.445882,2540,Ponferrada ,7913,Camino Inglés ,1793,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,88,Ponte de Lima ,456,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pontedeume ,2,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malasia ,4.5693754,102.2656823,4,Porriño ,57,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,38.9953683,21.9877132,37,Puebla de Sanabria ,267,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islandia ,64.9841821,-18.1059013,13,Puente la Reina ,176,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liechtensein ,47.1416307,9.5531527,4,Rábade ,64,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,42.5407167,1.5732033,69,Rabanal del Camino ,361,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauritania ,20.2540382,-9.2399263,1,Reino Unido ,15,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Chea ,8,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,5,Resto de Andalucía ,85,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Checa ,49.8167003,15.4749544,618,Resto de Asturias ,1151,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filipinas ,12.7503486,122.7312101,15,Resto de Cantabria ,222,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,México ,22.5000485,-100.000037,638,Resto de Castilla-León ,1378,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Trinidad y Tobago ,10.8677845,-60.9821067,3,Resto de Europa ,44,NULL,NULL,NULL,NULL
